Date,Usage,Temperature,Event_Start,Event_End,Attendance,Total_sq_ft,Hall_A,Meeting_Room_A,Main_Room,Hall_B,Meeting_Room_B,Hall_C,Meeting_Room_C,Hall_D,Meeting_Room_D,Terrace,Parking
4/21/20,31395.6,67.5625,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/20,35994.492,75.0625,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4/23/20,36780.084,80.60416667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4/24/20,38156.22,77.97916667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4/25/20,32824.368,79.9375,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4/26/20,32872.428,83.41666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4/27/20,38102.868,82.95833333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4/28/20,38059.884,85.22916667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4/29/20,43905.24,87.14583333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/20,47564.964,87.125,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/1/20,47503.332,82.85416667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/2/20,46041.444,80.625,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/3/20,45417.744,79.52083333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/4/20,46352.16,78.91666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/5/20,45399.816,79.6875,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/6/20,45222.804,83.97916667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/7/20,46572.696,82.59027778,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/8/20,45057.96,81.54166667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/9/20,43227.072,85.33333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/10/20,43899.444,88.0625,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/11/20,45327.816,82.41666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/12/20,44412.769,74.72916667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/13/20,42857.064,72.79166667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/14/20,42482.556,75.25,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/20,46329.948,79.25,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/16/20,50065.236,83.27083333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/17/20,49423.644,84.72916667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/18/20,52799.76,78.375,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/19/20,49646.34,66.4375,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/20/20,48175.308,69.45833333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/21/20,50852.232,75.66666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/22/20,51468.336,79.41666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/23/20,50050.044,73.125,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/24/20,46993.248,76.27083333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/25/20,50665.212,80.125,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/26/20,53050.176,86.91666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/27/20,55433.16,92.9375,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/28/20,55511.928,95.1875,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/29/20,55649.412,93.9375,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/30/20,55143,87.95833333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5/31/20,54078.552,83.95833333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/20,54974.34,87.6875,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6/2/20,56538.864,89.33333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6/3/20,56549.376,93.27083333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6/4/20,57617.568,95.54166667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6/5/20,58308.444,91.58333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6/6/20,53945.1,76.47916667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6/7/20,51086.772,74.16666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6/8/20,50040.108,69.42361111,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6/9/20,52775.46,76.10416667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6/10/20,53213.004,83.83333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6/11/20,54242.172,88.83333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6/12/20,55692.288,88.79166667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6/13/20,53261.352,79.6875,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6/14/20,51243.84,82.85416667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6/15/20,54623.16,87.18055556,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6/16/20,56608.164,87.47916667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6/17/20,57000.78,83.9375,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6/18/20,56595.024,84.75,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6/19/20,57182.976,87.70833333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6/20/20,53252.46,92.27083333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6/21/20,53533.116,95.02083333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6/22/20,58370.904,96.33333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6/23/20,59776.704,96.35416667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6/24/20,59216.292,95.375,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6/25/20,59233.644,95.44444444,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6/26/20,58601.268,92.91666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6/27/20,55230.624,95.41666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6/28/20,54468.72,90.89583333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6/29/20,57054.636,79.65972222,,,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/20,55560.708,83.625,,,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/20,55798.488,88.02777778,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
7/2/20,58379.003,90,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
7/3/20,58628.664,91.27083333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
7/4/20,56927.664,93.75,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
7/5/20,57671.604,95.60416667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
7/6/20,61298.604,95.79166667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
7/7/20,67086.972,94.89583333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
7/8/20,66352.608,92.97916667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
7/9/20,66288.816,93.5625,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
7/10/20,66771.756,96.58333333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
7/11/20,69549.66,100.8958333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
7/12/20,68015.34,104.1875,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
7/13/20,70396.056,101.1041667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
7/14/20,67869,96.54166667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
7/15/20,67524.912,95.20833333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
7/16/20,67539.528,95.95833333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
7/17/20,68288.112,96.54166667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
7/18/20,64311.84,97.75,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
7/19/20,62516.448,97.26041667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
7/20/20,67134.204,97.49305556,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
7/21/20,67341.78,96.52083333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
7/22/20,66668.868,95.45833333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
7/23/20,64215.108,92.625,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
7/24/20,63220.284,91.20833333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
7/25/20,59759.028,92.39583333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
7/26/20,59346.036,93.72916667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
7/27/20,64492.524,95.64583333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
7/28/20,64791.504,95.97916667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
7/29/20,65100.528,97.58333333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
7/30/20,66054.132,98.33333333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
7/31/20,68943.78,101.2916667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
8/1/20,65010.816,101.7916667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
8/2/20,61318.98,97.35416667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
8/3/20,64322.352,95.40277778,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
8/4/20,64008.072,94.45833333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
8/5/20,63448.74,92.47916667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
8/6/20,62984.376,90.35416667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
8/7/20,61435.26,89.00694444,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
8/8/20,57880.044,90.875,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
8/9/20,57333.852,91.91666667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
8/10/20,61625.16,93.29166667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
8/11/20,64048.824,94.39583333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
8/12/20,63270.756,94.85416667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
8/13/20,66816.36,95.54166667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
8/14/20,67865.976,98.02083333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
8/15/20,64281.528,100.1875,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
8/16/20,63345.096,100.9375,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
8/17/20,68778.468,100.9791667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
8/18/20,68663.988,101.0416667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
8/19/20,69369.264,100.0798611,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
8/20/20,68640.12,100.25,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
8/21/20,68232.636,97.85416667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
8/22/20,65555.1,94.875,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
8/23/20,63535.428,94.85416667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
8/24/20,66176.784,95.35416667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
8/25/20,65619.432,98.375,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
8/26/20,63352.08,97.75,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
8/27/20,63671.76,96.1875,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
8/28/20,63024.228,95.02083333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
8/29/20,60364.872,94.39583333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
8/30/20,56688.372,91.64583333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
8/31/20,60980.04,90.5,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
9/1/20,61696.98,88.66666667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
9/2/20,60159.816,89.64583333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
9/3/20,61240.968,93.39583333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
9/4/20,61077.96,95.375,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
9/5/20,61685.964,97.10416667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
9/6/20,62758.188,99.83333333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
9/7/20,60863.508,96.04166667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
9/8/20,57002.004,79.0875,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
9/9/20,54458.028,72.3125,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
9/10/20,55207.08,74.39583333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
9/11/20,55774.298,76.9375,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
9/12/20,51128.498,81.85416667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
9/13/20,51253.914,84.45833333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
9/14/20,55734.23,87.3125,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
9/15/20,57602.268,88.72916667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
9/16/20,58160.052,89.6875,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
9/17/20,56993.832,89.45833333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
9/18/20,55977.48,89.85416667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
9/19/20,53255.916,88.72916667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
9/20/20,51503.724,86.85416667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
9/21/20,55776.528,87.70138889,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
9/22/20,55187.46,88.23611111,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
9/23/20,53753.76,86.02083333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
9/24/20,55141.668,87.27083333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
9/25/20,55061.784,86.5625,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
9/26/20,54063.252,85.79166667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
9/27/20,54116.064,85.0625,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
9/28/20,53855.064,80.6875,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
9/29/20,55774.26,79.1875,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
9/30/20,53872.704,81.97916667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
10/1/20,53716.176,83.54166667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
10/2/20,52407.792,82.6875,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
10/3/20,50950.007,82.35416667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
10/4/20,48167.022,81.83333333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
10/5/20,50979.96,81.04166667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
10/6/20,51733.908,80.5625,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
10/7/20,52993.872,80.41666667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
10/8/20,53148.672,81.08333333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
10/9/20,53152.524,78.91666667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
10/10/20,51082.272,77.5,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
10/11/20,48579.048,78.5,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
10/12/20,51753.816,76.8125,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
10/13/20,51745.68,77.29166667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
10/14/20,52650.432,79.79166667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
10/15/20,52189.704,79.25,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
10/16/20,51166.908,75.36111111,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
10/17/20,50181.91,75.8125,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
10/18/20,47644.416,76.97916667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
10/19/20,50635.116,76.875,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
10/20/20,50198.292,75.70833333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
10/21/20,51085.404,74.27083333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
10/22/20,49882.968,74.8125,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
10/23/20,49277.916,69.25,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
10/24/20,45200.268,70.6875,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
10/25/20,44535.852,67.89583333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
10/26/20,39059.964,49.25694444,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
10/27/20,37115.784,56.54166667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
10/28/20,37083.6,61.39583333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
10/29/20,37101.888,65.10416667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
10/30/20,36359.1,65.91666667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
10/31/20,33383.052,66.16666667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
11/1/20,32891.776,70.91666667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
11/2/20,48694.572,72.77083333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
11/3/20,51085.908,72.125,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
11/4/20,56814.264,71.60416667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
11/5/20,52750.44,72.25,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
11/6/20,51874.164,73.60416667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
11/7/20,42869.376,54.29166667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
11/8/20,40794.3,48.77083333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
11/9/20,41436.612,47.22916667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
11/10/20,49133.412,47.16666667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
11/11/20,51420.096,50.22916667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
11/12/20,62990.64,55.16666667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
11/13/20,79888.932,56.97916667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
11/13/20,79888.932,56.97916667,11/13/20,11/14/20,15000,969371,1,1,1,1,1,0,0,0,0,0,1
11/14/20,88090.092,58.8125,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
11/14/20,88090.092,58.8125,11/13/20,11/14/20,15000,969371,1,1,1,1,1,0,0,0,0,0,1
11/15/20,81578.16,55.97916667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
11/16/20,62456.4,59.5,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
11/17/20,52980.876,63.08333333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
11/18/20,51313.536,69.70833333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
11/19/20,51531.228,61.91666667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
11/20/20,50010.156,60.10416667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
11/21/20,49030.704,58.5,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
11/22/20,45949.428,56.85416667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
11/23/20,48260.916,55.47916667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
11/24/20,48723.084,54.375,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
11/25/20,44133.84,49.8125,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
11/26/20,43631.244,50.08333333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
11/27/20,43626.888,49.4375,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
11/28/20,41118.696,46.95833333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
11/29/20,40023.036,50.5,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
11/30/20,44711.388,51.66666667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
12/1/20,46032.84,52.27083333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
12/2/20,45842.436,48.85416667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
12/3/20,45352.224,45.21527778,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
12/4/20,47203.236,45.66666667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
12/5/20,41321.34,48.08333333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
12/6/20,40304.196,48.9375,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
12/7/20,43392.132,56.3125,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
12/8/20,45006.696,54.375,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
12/9/20,44077.356,53.97916667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
12/10/20,43956.396,53.02083333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
12/11/20,43871.832,46.6875,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
12/12/20,41321.412,47.08333333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
12/13/20,42715.692,41.9375,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
12/14/20,43975.224,47.75,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
12/15/20,44231.472,47.02083333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
12/16/20,44362.332,45.60416667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
12/17/20,44779.968,47.77083333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
12/18/20,45570.168,49.60416667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
12/19/20,42165.72,45.91666667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
12/20/20,41100.264,48.45833333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
12/21/20,44613,53.47916667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
12/22/20,45834.912,54.58333333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
12/23/20,42779.916,46.35416667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
12/24/20,41699.592,41.29166667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
12/25/20,41735.952,45.22916667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
12/26/20,39358.008,45.0625,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
12/27/20,38215.152,48.625,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
12/28/20,41971.68,45.375,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
12/29/20,42875.64,47.3125,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
12/30/20,43827.768,44.72916667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
12/31/20,41375.759,45.125,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
1/1/21,39845.461,48.45833333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
1/2/21,38659.068,44.02083333,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
1/3/21,38217.924,45.9375,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
1/4/21,44167.896,48.91666667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
1/4/21,44167.896,48.91666667,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
1/5/21,48347.748,50.16666667,7/1/20,5/7/21,10,8681,0,0,0,0,0,0,1,0,0,0,0
1/5/21,48347.748,50.16666667,1/4/21,4/10/21,10,95380,0,0,0,1,1,0,0,0,0,0,0
